layer_id,head_id,delta,attn_top,cos_true,cos_false,prompt,true_label,false_label
26,13,0.012025833129882812,"<s> | : | 
 | '. | A",-0.012,-0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,14,0.009706497192382812,<s> | ' | : | No | Yes,-0.006,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,15,0.0064544677734375,Answer | No | Yes | <s> | :,-0.003,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,17,0.00275421142578125,"<s> | : | 
 | A | ?",0.005,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,19,0.010805130004882812,"<s> | system | A | system | 
",0.013,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,21,0.0027484893798828125,<s> | < | : | A | system,0.018,-0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,22,0.008329391479492188,": | <s> | 
 | ? | A",-0.025,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,23,0.007320404052734375,"<s> | : | '. | 
 | A",0.018,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,25,0.0010395050048828125,<s> | Please | : | Is | ?,0.002,-0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,26,0.03328514099121094,<s> | < | No | Please | >,-0.016,-0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,27,0.001644134521484375,"<s> | : | A | 
 | <",0.02,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,28,0.0041866302490234375,<s> | No | Yes | 1 | :,-0.002,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,29,0.02071380615234375,": | A | 
 | <s> | '.",-0.003,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,31,0.01190948486328125,"<s> | Answer | answer | A | 
",0.02,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,0,0.014034271240234375,"<s> | : | 
 | Yes | '.",-0.01,-0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,2,0.038906097412109375,"<s> | : | 
 | A | '.",0.009,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,3,0.10163307189941406,No | Yes | < | : | ',0.358,0.104,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,7,0.01044464111328125,<s> | : | ' | A | 1,0.053,0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,8,0.02999114990234375,<s> | < | system | A | :,0.01,-0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,9,0.014371871948242188,<s> | : | A | No | '.,0.069,0.043,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,13,0.0041866302490234375,<s> | 1 | : | Answer | Yes,-0.0,-0.036,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,14,0.010335922241210938,"<s> | : | 
 | 
 | '.",-0.006,-0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,15,0.17663955688476562,"<s> | : | 1 | 
 | ?",0.008,0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,17,0.032917022705078125,": | <s> | 
 | A | '.",0.009,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,21,0.021450042724609375,<s> | Yes | No | : | '.,0.045,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,22,0.0073394775390625,"<s> | : | 1 | A | 
",0.031,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,24,0.0027523040771484375,"<s> | compare | Yes | Please | 
",-0.004,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,25,0.0019989013671875,<s> | 1 | < | A | :,-0.005,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,28,0.0052051544189453125,"<s> | : | 
 | '. | 
",-0.009,-0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
27,30,0.0042266845703125,<s> | : | compare | . | '.,0.002,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,2,0.019824981689453125,": | <s> | 
 | A | '.",0.021,0.041,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,4,0.0008296966552734375,<s> | 1 | No | : | Yes,-0.037,-0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,5,0.0038242340087890625,"A | <s> | : | 
 | 1",0.051,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,8,0.004459381103515625,"<s> | : | A | No | 
",-0.002,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,13,0.017559051513671875,<s> | : | A | 1 | '.,0.016,-0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,14,0.009914398193359375,"<s> | : | Is | 
 | A",-0.013,-0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,16,0.1808185577392578,"<s> | : | A | 
 | 1",0.073,0.031,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,17,0.0025653839111328125,"<s> | : | 
 | '. | A",0.016,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,20,0.015989303588867188,"<s> | 
 | : | No | 1",0.023,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,23,0.001068115234375,"<s> | : | 1 | 
 | '",-0.011,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,24,0.024850845336914062,"<s> | : | 
 | ' | 1",0.013,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,25,0.0016040802001953125,"<s> | : | 
 | '. | .",0.001,0.034,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,26,0.06557273864746094,": | <s> | 
 | '. | A",0.073,0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,28,0.03063201904296875,"<s> | A | : | 
 | No",-0.009,0.075,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,30,0.02509307861328125,"<s> | : | 
 | A | '.",0.01,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
28,31,0.04560089111328125,"<s> | : | 
 | A | <",0.025,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,1,0.038394927978515625,"<s> | : | 
 | Please | <",0.019,-0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,3,0.08420753479003906,": | 
 | <s> | '. | A",0.017,0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,4,0.22806358337402344,<s> | 1 | : | A | No,0.072,0.033,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,5,0.08106040954589844,"<s> | 1 | : | 
 | '.",0.093,0.039,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,9,0.06433486938476562,<s> | A | Answer | Yes | No,0.083,0.057,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,10,0.009717941284179688,"<s> | 
 | : | A | 1",-0.004,-0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,11,0.025663375854492188,": | '. | 
 | <s> | ?",-0.011,-0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,12,0.0010509490966796875,<s> | 1 | A | : | Please,0.007,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,13,0.004390716552734375,"<s> | : | 1 | A | 
",-0.02,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,14,0.01983642578125,<s> | : | 1 | A | '.,0.025,-0.031,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,15,0.02281951904296875,"<s> | : | 
 | '. | A",0.028,-0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,17,0.03845787048339844,"A | : | <s> | '. | 
",0.059,0.049,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,18,0.008813858032226562,"<s> | 1 | 
 | A | :",0.024,-0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,20,0.0240020751953125,": | A | <s> | 
 | '.",0.152,0.069,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,21,0.0018939971923828125,<s> | : | A |  | 1,0.007,0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,23,0.1672210693359375,"<s> | : | 1 | 
 | A",0.012,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,24,0.01568603515625,"< | 
 | <s> | 
 | :",0.002,-0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,25,0.0075931549072265625,"<s> | : | A | 
 | 1",-0.006,-0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,26,0.11859512329101562,<s> | : | '. | A | <,-0.008,-0.046,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,28,0.04116058349609375,"<s> | : | 1 | '. | 
",0.024,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
29,30,0.023530960083007812,: | <s> | '. | A | ?,0.062,0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,1,0.03553581237792969,: | < | <s> | A | 1,0.002,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,2,0.13699722290039062,"<s> | 1 | : | No | 
",0.135,0.061,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,3,0.03632354736328125,"
 | A | <s> | 
 | <",0.036,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,5,0.00757598876953125,"<s> | 1 | A | : | 
",0.018,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,6,0.06383895874023438,<s> | 1 | Yes | : | A,-0.02,-0.128,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,11,0.018049240112304688,": | <s> | 1 | A | 
",0.005,-0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,12,0.011701583862304688,"<s> | 1 | : | A | 
",0.017,0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,14,0.00270843505859375,<s> | 1 | : | Please | A,-0.004,-0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,15,0.016996383666992188,": | 
 | <s> | 
 | '.",0.016,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,18,0.014570236206054688,"< | <s> | : | 
 | '.",-0.001,-0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,19,0.3463783264160156,"<s> | 1 | : | A | 
",0.027,0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,21,0.017286300659179688,": | A | 
 | '. | <s>",0.01,0.012,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,22,0.005096435546875,"<s> | 1 | : | A | 
",-0.011,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,25,0.024358749389648438,"A | : | <s> | 
 | 1",0.021,0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,26,0.0027751922607421875,<s> | 1 | Please | : | Is,-0.008,-0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,27,0.016370773315429688,<s> | A | 1 | < | >,-0.029,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,28,0.021997451782226562,"
 | A | : | <s> | '.",-0.001,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
30,29,0.021404266357421875,<s> | 1 | A | 1 | :,0.062,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,0,0.009035110473632812,"<s> | 1 | : | 
 | A",0.082,0.032,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,2,0.01078033447265625,<s> | 1 | : | A | Yes,0.019,-0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,4,0.06841659545898438,": | <s> | 
 | A | 1",0.101,0.073,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,10,0.054210662841796875,"<s> | 1 | : | 
 | '.",-0.032,-0.13,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,11,0.0029506683349609375,"<s> | 1 | A | 
 | :",-0.009,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,14,0.05328559875488281,"A | : | 
 | '. | Is",-0.013,-0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,17,0.028827667236328125,": | <s> | 1 | 
 | '.",0.019,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,18,0.030469894409179688,<s> | : | 1 | A | No,0.004,-0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,20,0.050510406494140625,: | <s> | '. | A | 1,0.019,0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,22,0.04319000244140625,: | A | <s> | Is | Yes,0.041,0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,23,0.0026340484619140625,"<s> | 1 | : | A | 
",0.023,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,24,0.018693923950195312,"A | <s> | 1 | : | 
",0.019,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,26,0.02437591552734375,": | 
 | <s> | A | '.",0.022,-0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
31,28,0.0047550201416015625,"<s> | 1 | : | 
 | A",-0.002,-0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
11,0,0.026849746704101562,<s> | answer | > | A | You,0.01,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,5,0.030550003051757812,"<s> | system | 
 | > | :",0.017,0.033,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,9,0.12358856201171875,"<s> | : | A | 
 | '.",-0.019,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,10,0.08109664916992188,"<s> | : | 
 | > | '.",-0.031,-0.035,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,11,0.0200653076171875,"<s> | . | : | 
 | years",0.04,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,14,0.28503990173339844,"<s> | : | A | 
 | '.",-0.01,-0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,15,0.10407066345214844,: | <s> | A | Answer | Please,0.009,0.012,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,16,0.08741950988769531,"<s> | > | '. | 
 | ?",0.01,-0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,26,0.026372909545898438,<s> | > | Answer | . | compare,-0.017,0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,27,0.01041412353515625,"<s> | : | ? | A | 
",-0.007,-0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,28,0.06214332580566406,<s> | : | A | ? | Is,-0.034,-0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,29,0.03459739685058594,<s> | You | > | < | bot,-0.021,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
11,31,0.0048580169677734375,"<s> | : | You | 
 | <",0.029,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,2,0.06293678283691406,"<s> | A | : | 
 | '.",-0.001,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,3,0.0011882781982421875,"<s> | You | that | 
 | Please",0.023,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,4,0.08475685119628906,"<s> | : | 
 | ? | Yes",-0.013,0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,7,0.004238128662109375,"<s> | : | A | 
 | '.",0.036,0.012,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,8,0.07379913330078125,"<s> | : | ? | 
 | Yes",0.006,-0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,10,0.04096794128417969,<s> | No | Answer | '. | ?,0.025,0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,11,0.022714614868164062,"<s> | : | '. | A | 
",-0.005,0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,12,0.39067649841308594,: | <s> | A | Answer | '.,-0.011,-0.054,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,13,0.020486831665039062,"<s> | : | A | 
 | 
",0.007,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,15,0.02474212646484375,<s> | : | No | '. | system,0.022,0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,17,0.05501556396484375,": | <s> | 
 | A | ?",0.013,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,19,0.00290679931640625,"<s> | : | 
 | ? | 
",0.035,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,21,0.018125534057617188,<s> | : | 3 | Is | You,0.004,0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,22,0.09329986572265625,"<s> | No | 
 | '. | '",-0.021,-0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,23,0.08081245422363281,<s> | > | ' | answer | <,-0.002,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,28,0.09353065490722656,"<s> | 
 | 
 | : | A",0.026,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
12,31,0.0020961761474609375,<s> | You | > | : | <,-0.021,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
13,0,0.0057830810546875,"<s> | : | 
 | A | Please",-0.001,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
13,2,0.346771240234375,or | ' | No | '. | Yes,0.037,0.039,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
13,3,0.0102386474609375,<s> | '. | or | : | A,0.006,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
13,5,0.2349700927734375,": | <s> | A | 
 | '.",0.032,0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
13,9,0.12821006774902344,"<s> | 
 | > | : | A",0.026,0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
13,12,0.20855331420898438,<s> | '. | with | : | A,0.012,0.032,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
13,13,0.077301025390625,<s> | No | Yes | : | ?,0.0,0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
13,14,0.10705947875976562,<s> | '. | > | No | or,0.007,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1830 earlier than 1823? Answer with 'Yes' or 'No'.
A:",No,Yes
