layer_id,head_id,delta,attn_top,cos_true,cos_false,prompt,true_label,false_label
22,15,0.010271072387695312,"<s> | : | A | 
 | '.",0.037,0.034,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,16,0.019334793090820312,"<s> | : | 
 | . | ?",0.019,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,17,0.0060787200927734375,"<s> | : | '. | ? | 
",0.009,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,18,0.000560760498046875,"<s> | 
 | : | '. | A",0.038,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,19,-0.11211585998535156,<s> | earlier | Please | : | than,0.087,0.045,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,20,0.0013580322265625,<s> | Is | Please | earlier | No,-0.037,-0.026,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,21,-0.026067733764648438,<s> | No | Yes | Answer | :,0.006,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,22,0.0036468505859375,<s> | ? | : | No | '.,0.013,0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,23,-0.0004119873046875,"<s> | 
 | : | '. | 
",0.004,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,24,-0.0032024383544921875,<s> | : | . | a | >,-0.003,0.026,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,25,0.0028095245361328125,<s> | Yes | No | : | '.,-0.034,-0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,26,-0.0010395050048828125,No | <s> | Yes | < | '.,-0.056,-0.066,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,27,0.006313323974609375,<s> | : | No | ' | Yes,0.004,-0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,28,-0.019308090209960938,": | A | <s> | '. | 
",-0.004,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,29,0.009454727172851562,"<s> | : | 
 | A | Yes",0.017,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,30,-0.0019512176513671875,No | Yes | Is | ' | ',0.393,0.108,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
22,31,-0.0008087158203125,No | <s> | Yes | A | Answer,-0.032,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,0,0.000946044921875,<s> | > | : | You | a,0.01,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,1,-0.016519546508789062,"<s> | A | : | 
 | No",0.065,0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,2,-0.008914947509765625,"<s> | : | A | 
 | '.",0.007,0.055,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,3,-9.918212890625e-05,"<s> | : | A | 
 | '.",0.012,-0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,4,-0.0004138946533203125,<s> | : | A | Yes | 1,0.004,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,5,-0.009868621826171875,"<s> | : | A | 
 | 1",0.017,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,6,0.0004405975341796875,<s> | : | ? | '. | earlier,-0.006,-0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,7,0.000125885009765625,No | <s> | Yes | ' | <,0.056,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,8,-0.018022537231445312,"<s> | : | A | 
 | 1",0.012,0.033,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,9,0.00223541259765625,"<s> | '. | : | 
 | A",0.005,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,10,-0.000354766845703125,"<s> | : | No | 
 | 1",0.015,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,11,-0.0003662109375,"<s> | 
 | No | Yes | :",0.012,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,12,-0.0004291534423828125,<s> | Answer | : | > | ',0.008,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,13,0.0001850128173828125,"<s> | : | A | 1 | 
",-0.022,-0.036,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,14,-0.000522613525390625,"<s> | A | No | : | 
",-0.014,0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,15,0.00026702880859375,<s> | A | < | : | Please,0.023,0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,16,0.0016574859619140625,"<s> | : | A | 
 | 1",-0.0,-0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,17,-0.008825302124023438,<s> | A | : | No | 1,0.027,0.029,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,18,0.031019210815429688,"<s> | : | 
 | A | '.",0.033,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,19,-0.000240325927734375,<s> | Yes | earlier | 1 | 1,0.002,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,20,0.000255584716796875,"<s> | : | A | < | 
",0.004,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,21,-0.0008907318115234375,<s> | No | Yes | A | :,0.028,0.065,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,22,-0.001739501953125,"<s> | : | 
 | > | A",0.005,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,23,-0.0009708404541015625,No | ' | Yes | or | ',0.186,0.12,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,24,-0.0001316070556640625,<s> | Yes | No | : | earlier,-0.009,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,25,-0.0003757476806640625,<s> | You | : | No | ?,-0.025,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,26,0.0003185272216796875,"<s> | : | 
 | A | '.",-0.029,-0.041,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,27,-0.012746810913085938,"<s> | : | 1 | 
 | A",-0.051,-0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,28,-0.000560760498046875,"<s> | : | bot | 
 | A",-0.007,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,29,0.00014495849609375,<s> | No | Yes | A | ',-0.018,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,30,-0.00173187255859375,"<s> | : | A | 1 | 
",0.014,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
23,31,0.0032749176025390625,"<s> | : | 
 | 
 | Yes",0.011,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,0,-0.00054168701171875,<s> | : | A | No | Is,0.002,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,1,0.0052776336669921875,<s> | : | A | '. | >,0.007,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,2,-0.00014495849609375,"<s> | : | A | 
 | '.",0.011,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,3,0.000148773193359375,"<s> | : | 
 | 1 | 1",0.008,-0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,4,-0.01903533935546875,": | <s> | 
 | 1 | ?",0.022,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,5,0.0032806396484375,"<s> | : | A | 
 | 1",0.009,0.053,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,6,0.0001888275146484375,"<s> | : | ? | '. | 
",-0.003,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,7,0.0008449554443359375,<s> | : | No | Yes | Answer,-0.027,-0.052,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,8,-9.918212890625e-05,"<s> | < | : | 
 | 
",-0.009,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,9,-0.000865936279296875,"<s> | A | : | 
 | Is",-0.011,-0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,10,-0.0005321502685546875,"<s> | : | A | 1 | 
",-0.005,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,11,-0.00070953369140625,<s> | Yes | A | No | :,-0.002,0.043,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,12,-0.0007534027099609375,Yes | <s> | No | earlier | 1,0.171,0.195,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,13,-0.00026702880859375,<s> | < | No | Yes | 1,0.002,0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,14,-0.0013217926025390625,"<s> | : | A | 
 | '.",0.041,0.174,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,15,0.003398895263671875,"<s> | : | A | 
 | '.",0.029,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,16,-0.00034332275390625,<s> | 1 | : | A | <,-0.019,0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,17,-0.0006427764892578125,<s> | : | ? | '. | >,-0.024,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,18,0.001552581787109375,"<s> | : | A | 
 | '.",0.013,-0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,19,-0.00040435791015625,"<s> | : | 
 | '. | A",0.031,0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,20,0.010065078735351562,": | <s> | 
 | A | 
",0.006,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,21,8.392333984375e-05,"<s> | : | A | 
 | Answer",0.022,0.053,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,22,5.14984130859375e-05,<s> | Yes | 2 | 4 | No,0.038,0.073,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,23,-0.00193023681640625,<s> | No | Yes | ' | :,-0.163,-0.079,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,24,-0.000476837158203125,"<s> | No | A | 
 | Yes",-0.007,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,25,-0.0003757476806640625,"<s> | : | A | '. | 
",0.012,-0.034,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,26,-0.0008449554443359375,No | Yes | <s> | Is | Please,0.154,0.306,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,27,-0.000209808349609375,<s> | No | Yes | : | ?,-0.007,0.038,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,28,-0.0002002716064453125,"<s> | : | A | 
 | 1",0.05,0.039,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,29,0.0014400482177734375,<s> | earlier | No | 2 | Yes,-0.004,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,30,-0.006519317626953125,"< | : | <s> | > | 
",-0.005,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
24,31,0.000408172607421875,<s> | 2 | 1 | : | years,0.027,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,0,0.0001239776611328125,<s> | Please | No | Yes | 1,-0.045,-0.068,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,1,0.0063343048095703125,"<s> | : | A | 1 | 
",0.062,0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,2,0.0001544952392578125,<s> | No | : | 9 | 1,0.018,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,3,0.0002689361572265625,"< | <s> | > | : | 
",0.018,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,4,-0.015672683715820312,<s> | : | Please | '. | >,0.033,0.012,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,5,0.0002002716064453125,"<s> | : | 
 | A | '.",0.0,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,6,0.00016021728515625,"<s> | No | 
 | : | '.",-0.006,-0.044,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,7,-0.0027332305908203125,<s> | Yes | A | No | Answer,-0.01,-0.031,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,8,0.0002346038818359375,<s> | A | No | Please | <,0.012,-0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,9,0.000301361083984375,"<s> | : | A | ? | 
",0.016,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,10,-0.000850677490234375,"<s> | 
 | : | '. | A",0.034,0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,11,-0.0015201568603515625,"<s> | : | 
 | A | '.",-0.002,0.049,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,12,2.86102294921875e-05,"<s> | : | 
 | . | Yes",0.011,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,13,-0.0009632110595703125,"<s> | : | 
 | '. | A",0.025,-0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,14,-0.0067272186279296875,"<s> | 
 | : | 1 | Yes",0.012,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,15,-0.000812530517578125,"<s> | A | '. | 
 | :",0.009,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,16,-0.000682830810546875,"A | : | <s> | 
 | '.",0.022,0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,17,-0.001270294189453125,"<s> | : | A | 
 | '.",0.004,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,18,0.0002193450927734375,<s> | : | Please | 1 | <,-0.025,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,19,-0.0008697509765625,"<s> | : | 
 | A | '.",0.016,0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,20,-0.002880096435546875,"<s> | 
 |  | Answer | 
",-0.007,-0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,21,0.0010395050048828125,<s> | No | Yes | A | :,0.018,0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,22,0.0003833770751953125,"<s> | : | 
 | 1 | A",0.019,0.012,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,23,-0.0017452239990234375,": | A | <s> | 
 | 1",-0.005,0.047,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,24,0.000934600830078125,"<s> | : | 
 | A | 1",0.033,0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,25,-0.00019073486328125,"<s> | : | A | 
 | 1",-0.026,-0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,26,-0.0002765655517578125,"<s> | A | : | 
 | >",0.017,0.028,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,27,0.0005588531494140625,<s> | : | < | A | Please,-0.009,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,28,0.0007724761962890625,< | <s> | : | : | >,0.013,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,29,8.96453857421875e-05,"<s> | < | 
 | : | 
",-0.005,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,30,-0.0004405975341796875,: | <s> | A | Answer | ',0.001,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
25,31,0.00957489013671875,"<s> | : | ' | A | 
",-0.006,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,0,0.00157928466796875,"<s> | A | 
 | 1 | :",0.016,0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,1,-0.0012836456298828125,"<s> | : | '. | 
 | A",-0.007,0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,2,0.001125335693359375,"<s> | A | : | 1 | 
",0.02,0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,3,0.00043487548828125,"<s> | 1 | A | : | 
",0.001,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,4,-0.0003795623779296875,<s> | : | You | Yes | Please,-0.009,0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,5,0.0025119781494140625,"<s> | 
 | : | < | Answer",0.006,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,6,-0.0002613067626953125,<s> | : | No | Yes | ',-0.029,-0.062,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,7,-8.58306884765625e-05,"<s> | : | 1 | A | 
",0.032,0.026,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,8,-0.0003681182861328125,"<s> | A | 1 | : | 
",-0.012,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,9,-0.00377655029296875,<s> | You | Yes | Is | A,0.035,0.109,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,10,0.0001049041748046875,<s> | No | Yes | < | A,0.023,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,11,0.0008716583251953125,"<s> | : | A | 1 | 
",0.067,0.143,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,12,-0.0025691986083984375,"<s> | : | A | 1 | 
",0.039,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,13,0.000640869140625,"<s> | : | 
 | '. | A",-0.012,-0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,14,-0.000400543212890625,<s> | ' | : | No | Yes,-0.006,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,15,0.0001983642578125,Answer | No | Yes | <s> | :,-0.003,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,16,-0.00151824951171875,"<s> | 1 | A | : | 
",-0.025,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,17,-0.000213623046875,"<s> | : | 
 | A | ?",0.005,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,18,-0.0011539459228515625,"<s> | : | A | 1 | 
",0.01,-0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,19,2.86102294921875e-05,"<s> | system | A | system | 
",0.013,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,20,-0.0016689300537109375,"<s> | : | A | 
 | 1",0.02,0.029,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,21,0.0003719329833984375,<s> | < | : | A | system,0.018,-0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
26,22,0.002544403076171875,": | <s> | 
 | ? | A",-0.025,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1942 earlier than 1911? Answer with 'Yes' or 'No'.
A:",No,Yes
